FECHA_MEDICION,LABORATORIO_COSTERO,ANOMALIA_TEMPERATURA
1982-05-27,CHIMBOTE,-0.4
1982-05-27,ILO,0.1697
1982-05-27,PAITA,0.2955
1982-05-27,PISCO,0.4633
1982-05-28,CALLAO,0.33
1982-05-28,CHIMBOTE,-0.65
1982-05-28,ILO,0.0697
1982-05-28,PAITA,0.4955
1982-05-28,PISCO,1.53
1982-05-29,PAITA,0.4622
1982-05-29,PISCO,0.9967
1982-05-30,PAITA,-0.0378
1982-05-30,PISCO,-0.3367
1982-05-31,CALLAO,-0.55
1982-05-31,CHIMBOTE,-0.47
1982-05-31,ILO,-0.057
1982-05-31,PISCO,0.7499
1982-06-01,CALLAO,0.0
1982-06-01,CHIMBOTE,-0.35
1982-06-01,ILO,-0.457
1982-06-01,PAITA,-0.8598
1982-06-01,PISCO,0.1832
1982-06-02,CALLAO,-0.3
1982-06-02,CHIMBOTE,-0.82
1982-06-02,ILO,-1.057
1982-06-02,PAITA,-0.5431
1982-06-02,PISCO,-0.0168
1982-06-03,CALLAO,-0.4
1982-06-03,CHIMBOTE,-0.82
1982-06-03,ILO,-1.157
1982-06-03,PAITA,-0.3598
1982-06-03,PISCO,0.0165
1982-06-04,CALLAO,0.05
1982-06-04,CHIMBOTE,-0.65
1982-06-04,ILO,-0.6903
1982-06-04,PAITA,0.1402
1982-06-04,PISCO,-0.9835
1982-06-05,PAITA,0.3118
1982-06-05,PISCO,0.0505
1982-06-06,CALLAO,-0.92
1982-06-06,PISCO,0.3838
1982-06-07,CALLAO,-0.72
1982-06-07,CHIMBOTE,-0.82
1982-06-07,ILO,-0.2663
1982-06-07,PAITA,-0.3715
1982-06-07,PISCO,0.5838
1982-06-08,CALLAO,-0.67
1982-06-08,CHIMBOTE,0.41
1982-06-08,ILO,-0.1663
1982-06-08,PAITA,-0.4382
1982-06-08,PISCO,0.9505
1982-06-09,CALLAO,-1.07
1982-06-09,CHIMBOTE,0.58
1982-06-09,ILO,0.0671
1982-06-09,PAITA,0.5118
1982-06-09,PISCO,-0.0495
1982-06-10,CALLAO,-0.74
1982-06-10,CHIMBOTE,-0.48
1982-06-10,ILO,-0.2588
1982-06-10,PISCO,-0.1704
1982-06-11,CHIMBOTE,0.42
1982-06-11,ILO,0.0745
1982-06-11,PISCO,0.0963
1982-06-12,PISCO,-0.2704
1982-06-13,CALLAO,-0.94
1982-06-13,PISCO,0.0629
1982-06-14,CHIMBOTE,0.52
1982-06-14,ILO,-0.1922
1982-06-14,PAITA,2.3747
1982-06-14,PISCO,0.1629
1982-06-15,CHIMBOTE,0.8
1982-06-15,ILO,0.0205
1982-06-15,PAITA,2.9818
1982-06-15,PISCO,0.7276
1982-06-16,CHIMBOTE,0.5
1982-06-16,ILO,0.0205
1982-06-16,PAITA,3.4818
1982-06-16,PISCO,-0.2391
1982-06-17,CHIMBOTE,0.97
1982-06-17,ILO,0.3871
1982-06-17,PAITA,3.5818
1982-06-18,CHIMBOTE,1.1
1982-06-18,ILO,1.0205
1982-06-18,PAITA,2.5484
1982-06-19,PAITA,2.1818
1982-06-20,PAITA,2.1011
1982-06-21,CALLAO,-0.44
1982-06-21,CHIMBOTE,0.92
1982-06-21,ILO,0.5113
1982-06-21,PAITA,1.0678
1982-06-21,PISCO,-0.8954
1982-06-22,CALLAO,-0.64
1982-06-22,CHIMBOTE,0.66
1982-06-22,ILO,0.1446
1982-06-22,PAITA,0.6678
1982-06-22,PISCO,-0.7621
1982-06-23,CALLAO,-0.14
1982-06-23,CHIMBOTE,0.86
1982-06-23,ILO,-0.3554
1982-06-23,PAITA,1.5678
1982-06-23,PISCO,-0.6287
1982-06-24,CALLAO,-0.44
1982-06-24,CHIMBOTE,0.62
1982-06-24,ILO,-0.5554
1982-06-24,PAITA,1.7345
1982-06-24,PISCO,-0.9954
1982-06-25,CHIMBOTE,0.01
1982-06-25,ILO,-0.1139
1982-06-25,PAITA,1.9825
1982-06-25,PISCO,-0.6821
1982-06-26,PAITA,2.1158
1982-06-26,PISCO,-0.5488
1982-06-27,PAITA,2.4492
1982-06-27,PISCO,-0.3821
1982-06-28,CHIMBOTE,0.08
1982-06-28,ILO,0.4861
1982-06-28,PAITA,2.0825
1982-06-28,PISCO,-0.6488
1982-06-29,PAITA,1.9492
1982-06-29,PISCO,-0.3154
1982-06-30,CHIMBOTE,-0.34
1982-06-30,ILO,0.9866
1982-06-30,PAITA,2.3365
1982-06-30,PISCO,-0.7217
1982-07-01,CALLAO,0.74
1982-07-01,ILO,1.0533
1982-07-01,PAITA,2.3365
1982-07-01,PISCO,-0.4551
1982-07-02,CALLAO,0.74
1982-07-02,ILO,2.02
1982-07-02,PAITA,2.3365
1982-07-03,PAITA,2.4365
1982-07-03,PISCO,-0.4884
1982-07-04,PAITA,2.7365
1982-07-04,PISCO,-0.4884
1982-07-05,CALLAO,0.11
1982-07-05,ILO,0.393
1982-07-05,PAITA,2.9723
1982-07-05,PISCO,-0.511
1982-07-06,CALLAO,0.21
1982-07-06,ILO,0.693
1982-07-06,PAITA,3.2056
1982-07-06,PISCO,-0.4444
1982-07-07,CALLAO,-0.04
1982-07-07,ILO,0.4597
1982-07-07,PAITA,3.3389
1982-07-07,PISCO,-0.2777
1982-07-08,CALLAO,0.46
1982-07-08,ILO,1.4264
1982-07-08,PAITA,3.5723
1982-07-08,PISCO,-0.3777
1982-07-09,CALLAO,0.41
1982-07-09,ILO,1.4264
1982-07-09,PAITA,3.7056
1982-07-09,PISCO,-1.211
1982-07-10,PAITA,3.7993
1982-07-10,PISCO,-0.4761
1982-07-11,PAITA,3.3993
1982-07-11,PISCO,-0.0928
1982-07-12,CALLAO,0.09
1982-07-12,ILO,1.5088
1982-07-12,PAITA,2.9993
1982-07-12,PISCO,-0.2594
1982-07-13,CALLAO,0.24
1982-07-13,ILO,1.2421
1982-07-13,PISCO,-0.3261
1982-07-14,CALLAO,-0.31
1982-07-14,CHIMBOTE,0.35
1982-07-14,ILO,1.1088
1982-07-14,PISCO,-0.5594
1982-07-15,CALLAO,0.32
1982-07-15,CHIMBOTE,0.76
1982-07-15,ILO,1.4972
1982-07-15,PISCO,-0.4157
1982-07-16,CALLAO,0.37
1982-07-16,CHIMBOTE,0.11
1982-07-16,ILO,0.3305
1982-07-16,PISCO,-0.6491
1982-07-17,PISCO,-0.3824
1982-07-18,PISCO,-0.1157
1982-07-19,CALLAO,-0.28
1982-07-19,CHIMBOTE,-0.14
1982-07-19,ILO,0.5305
1982-07-19,PISCO,0.2176
1982-07-20,CALLAO,-0.26
1982-07-20,CHIMBOTE,1.19
1982-07-20,ILO,0.9956
1982-07-20,PISCO,0.1118
1982-07-21,CALLAO,-0.46
1982-07-21,CHIMBOTE,0.99
1982-07-21,ILO,1.3956
1982-07-21,PISCO,0.4118
1982-07-22,CALLAO,-0.21
1982-07-22,CHIMBOTE,1.24
1982-07-22,ILO,0.7623
1982-07-22,PISCO,0.1785
1982-07-23,CALLAO,-0.46
1982-07-23,CHIMBOTE,0.89
1982-07-23,ILO,0.4623
1982-07-23,PISCO,0.8118
1982-07-24,PISCO,-0.1215
1982-07-25,PISCO,0.3416
1982-07-26,CALLAO,-0.12
1982-07-26,CHIMBOTE,0.71
1982-07-26,ILO,1.1464
1982-07-26,PISCO,0.275
1982-07-27,CALLAO,-0.12
1982-07-27,CHIMBOTE,0.71
1982-07-27,ILO,0.8131
1982-07-28,PISCO,0.1583
1982-07-29,PISCO,0.1083
1982-07-30,PISCO,-0.0591
1982-07-31,PISCO,0.9076
1982-08-02,CALLAO,1.01
1982-08-02,CHIMBOTE,0.77
1982-08-02,ILO,0.9012
1982-08-03,CALLAO,1.21
1982-08-03,CHIMBOTE,0.52
1982-08-03,ILO,1.1345
1982-08-04,CALLAO,1.08
1982-08-04,CHIMBOTE,0.77
1982-08-04,ILO,0.046
1982-08-04,PAITA,0.6648
1982-08-05,CALLAO,1.28
1982-08-05,CHIMBOTE,0.83
1982-08-05,ILO,-0.154
1982-08-05,PAITA,0.1982
1982-08-06,CALLAO,0.48
1982-08-06,CHIMBOTE,0.7
1982-08-06,ILO,-0.304
1982-08-06,PAITA,-0.0018
1982-08-09,CALLAO,0.95
1982-08-09,CHIMBOTE,0.49
1982-08-09,ILO,0.0245
1982-08-09,PAITA,0.4427
1982-08-10,CALLAO,0.25
1982-08-10,CHIMBOTE,0.62
1982-08-10,ILO,0.5579
1982-08-10,PAITA,0.3094
1982-08-11,CALLAO,0.35
1982-08-11,CHIMBOTE,0.65
1982-08-11,ILO,0.5912
1982-08-11,PAITA,0.3094
1982-08-12,CALLAO,-0.15
1982-08-12,CHIMBOTE,0.79
1982-08-12,ILO,0.2912
1982-08-12,PAITA,-0.1573
1982-08-13,CALLAO,0.25
1982-08-13,CHIMBOTE,0.87
1982-08-13,ILO,0.4912
1982-08-13,PAITA,-0.0239
1982-08-16,CALLAO,1.03
1982-08-16,CHIMBOTE,0.09
1982-08-16,ILO,0.3575
1982-08-16,PAITA,0.1172
1982-08-17,CALLAO,0.83
1982-08-17,CHIMBOTE,0.56
1982-08-17,ILO,0.0575
1982-08-17,PAITA,-0.2161
1982-08-18,CALLAO,0.33
1982-08-18,CHIMBOTE,0.64
1982-08-18,ILO,0.5242
1982-08-18,PAITA,-0.2161
1982-08-19,CALLAO,-0.1
1982-08-19,CHIMBOTE,0.99
1982-08-19,ILO,0.8553
1982-08-19,PAITA,-0.0107
1982-08-20,CALLAO,0.6
1982-08-20,CHIMBOTE,1.36
1982-08-20,ILO,0.6053
1982-08-20,PAITA,0.1226
1982-08-23,CALLAO,0.4
1982-08-23,CHIMBOTE,0.26
1982-08-23,ILO,0.7886
1982-08-23,PAITA,0.756
1982-08-24,CALLAO,1.27
1982-08-24,CHIMBOTE,1.39
1982-08-24,ILO,0.8512
1982-08-24,PAITA,0.3001
1982-08-25,CALLAO,0.67
1982-08-25,CHIMBOTE,1.05
1982-08-25,ILO,0.6512
1982-08-25,PAITA,0.4001
1982-08-26,CALLAO,0.07
1982-08-26,CHIMBOTE,1.42
1982-08-26,ILO,0.9045
1982-08-26,PAITA,0.5668
1982-08-27,CALLAO,0.47
1982-08-27,CHIMBOTE,0.52
1982-08-27,ILO,1.1512
1982-08-27,PAITA,0.9168
1982-08-31,CALLAO,0.65
1982-08-31,CHIMBOTE,0.78
1982-09-01,CALLAO,1.3
1982-09-01,CHIMBOTE,0.55
1982-09-01,ILO,1.4963
1982-09-01,PAITA,0.7736
1982-09-02,CALLAO,0.9
1982-09-02,CHIMBOTE,1.58
1982-09-02,ILO,1.0963
1982-09-02,PAITA,1.2402
1982-09-03,CALLAO,1.13
1982-09-03,CHIMBOTE,1.14
1982-09-03,ILO,0.9387
1982-09-03,PAITA,1.2003
1982-09-06,CALLAO,1.03
1982-09-06,CHIMBOTE,0.3
1982-09-06,ILO,1.0053
1982-09-06,PAITA,1.1336
1982-09-07,CALLAO,0.63
1982-09-07,CHIMBOTE,0.4
1982-09-07,ILO,1.3053
1982-09-07,PAITA,1.1003
1982-09-08,CALLAO,0.96
1982-09-08,CHIMBOTE,0.87
1982-09-08,ILO,1.6395
1982-09-08,PAITA,0.5212
1982-09-09,CALLAO,0.81
1982-09-09,CHIMBOTE,0.87
1982-09-09,ILO,1.6395
1982-09-09,PAITA,-0.1788
1982-09-10,CALLAO,0.41
1982-09-10,CHIMBOTE,0.67
1982-09-10,ILO,1.5728
1982-09-10,PAITA,-0.2121
1982-09-13,CALLAO,1.19
1982-09-13,CHIMBOTE,0.39
1982-09-13,ILO,1.5687
1982-09-13,PAITA,0.0527
1982-09-14,CALLAO,1.09
1982-09-14,CHIMBOTE,0.89
1982-09-14,ILO,1.9354
1982-09-14,PAITA,0.6527
1982-09-15,CALLAO,0.94
1982-09-15,CHIMBOTE,0.69
1982-09-15,ILO,1.6354
1982-09-15,PAITA,0.9194
1982-09-16,CALLAO,0.84
1982-09-16,CHIMBOTE,-0.04
1982-09-16,ILO,1.3354
1982-09-16,PAITA,-0.1139
1982-09-17,CALLAO,0.79
1982-09-17,CHIMBOTE,0.22
1982-09-17,ILO,1.4354
1982-09-17,PAITA,0.2527
1982-09-20,CALLAO,0.87
1982-09-20,CHIMBOTE,0.57
1982-09-20,ILO,1.1207
1982-09-20,PAITA,-0.1108
1982-09-21,CALLAO,0.72
1982-09-21,CHIMBOTE,0.73
1982-09-21,ILO,1.354
1982-09-21,PAITA,-0.1441
1982-09-22,CALLAO,0.97
1982-09-22,CHIMBOTE,0.63
1982-09-22,ILO,1.054
1982-09-22,PAITA,-0.7108
1982-09-23,CALLAO,1.1
1982-09-23,CHIMBOTE,0.13
1982-09-23,ILO,1.3026
1982-09-23,PAITA,3.2018
1982-09-24,CALLAO,1.05
1982-09-24,CHIMBOTE,0.23
1982-09-24,ILO,1.1693
1982-09-27,CALLAO,0.85
1982-09-27,CHIMBOTE,0.53
1982-09-27,ILO,1.0693
1982-09-27,PAITA,3.9351
1982-09-28,CALLAO,0.81
1982-09-28,CHIMBOTE,0.59
1982-09-28,ILO,1.0433
1982-09-28,PAITA,4.2502
1982-09-29,CALLAO,0.91
1982-09-29,CHIMBOTE,0.42
1982-09-29,ILO,1.2433
1982-09-29,PAITA,3.7836
1982-09-30,CALLAO,1.01
1982-09-30,CHIMBOTE,0.64
1982-09-30,ILO,1.11
1982-09-30,PAITA,3.5669
1982-10-01,CALLAO,0.61
1982-10-01,CHIMBOTE,0.76
1982-10-01,ILO,0.8433
1982-10-01,PAITA,3.8169
1982-10-04,CALLAO,0.85
1982-10-04,CHIMBOTE,0.05
1982-10-04,ILO,1.5951
1982-10-04,PAITA,3.8316
1982-10-05,CALLAO,1.0
1982-10-05,CHIMBOTE,0.75
1982-10-05,ILO,1.5284
1982-10-05,PAITA,3.5983
1982-10-06,CALLAO,1.1
1982-10-06,CHIMBOTE,0.18
1982-10-06,ILO,1.5618
1982-10-06,PAITA,4.1316
1982-10-07,CALLAO,0.8
1982-10-07,CHIMBOTE,0.68
1982-10-07,ILO,0.7951
1982-10-07,PAITA,3.9983
1982-10-08,CALLAO,0.97
1982-10-08,PAITA,2.6361
1982-10-11,CALLAO,1.12
1982-10-11,CHIMBOTE,1.16
1982-10-11,ILO,1.013
1982-10-11,PAITA,3.0028
1982-10-12,CALLAO,1.07
1982-10-12,CHIMBOTE,1.26
1982-10-12,ILO,1.6463
1982-10-12,PAITA,3.5028
1982-10-13,CALLAO,1.02
1982-10-13,CHIMBOTE,1.04
1982-10-13,ILO,1.3759
1982-10-13,PAITA,3.8022
1982-10-14,CALLAO,1.17
1982-10-14,CHIMBOTE,2.31
1982-10-14,ILO,2.8092
1982-10-14,PAITA,3.9189
1982-10-15,CALLAO,1.52
1982-10-15,CHIMBOTE,1.41
1982-10-15,ILO,2.5426
1982-10-15,PAITA,3.8356
1982-10-18,CALLAO,3.34
1982-10-18,CHIMBOTE,1.75
1982-10-18,ILO,0.9631
1982-10-18,PAITA,5.0671
1982-10-19,CALLAO,3.49
1982-10-19,CHIMBOTE,1.89
1982-10-19,ILO,2.8964
1982-10-19,PAITA,4.5337
1982-10-20,CALLAO,3.19
1982-10-20,CHIMBOTE,2.55
1982-10-20,ILO,1.8631
1982-10-20,PAITA,4.7504
1982-10-21,CALLAO,2.69
1982-10-21,CHIMBOTE,3.29
1982-10-21,ILO,1.7297
1982-10-21,PAITA,4.5004
1982-10-22,CALLAO,1.99
1982-10-22,CHIMBOTE,3.39
1982-10-22,ILO,1.8631
1982-10-22,PAITA,4.5004
1982-10-25,CALLAO,2.08
1982-10-25,CHIMBOTE,2.39
1982-10-25,ILO,1.4689
1982-10-25,PAITA,3.296
1982-10-26,CALLAO,2.18
1982-10-26,CHIMBOTE,2.22
1982-10-26,ILO,1.8022
1982-10-27,CALLAO,2.18
1982-10-27,CHIMBOTE,1.67
1982-10-27,ILO,1.4689
1982-10-27,PAITA,3.2294
1982-10-28,CALLAO,2.22
1982-10-28,CHIMBOTE,2.62
1982-10-28,ILO,1.3619
1982-10-29,CALLAO,2.17
1982-10-29,CHIMBOTE,2.65
1982-10-29,ILO,2.2952
1982-10-29,PAITA,4.5766
1982-11-02,CALLAO,1.9
1982-11-02,CHIMBOTE,3.11
1982-11-02,ILO,3.4861
1982-11-03,CALLAO,2.25
1982-11-03,CHIMBOTE,3.36
1982-11-03,ILO,2.6528
1982-11-03,PAITA,4.4139
1982-11-03,PISCO,-1.2991
1982-11-04,CALLAO,2.35
1982-11-04,CHIMBOTE,3.48
1982-11-04,ILO,3.8194
1982-11-04,PAITA,4.6139
1982-11-04,PISCO,-1.1991
1982-11-05,CALLAO,2.85
1982-11-05,CHIMBOTE,3.31
1982-11-05,ILO,2.6194
1982-11-05,PAITA,3.6306
1982-11-05,PISCO,-1.0991
1982-11-08,CALLAO,2.91
1982-11-08,CHIMBOTE,2.89
1982-11-08,ILO,3.4789
1982-11-08,PAITA,4.6917
1982-11-08,PISCO,-1.1997
1982-11-09,CALLAO,3.01
1982-11-09,CHIMBOTE,3.09
1982-11-09,ILO,3.5123
1982-11-09,PAITA,4.5584
1982-11-09,PISCO,-1.0997
1982-11-10,CALLAO,3.06
1982-11-10,CHIMBOTE,3.16
1982-11-10,ILO,3.2456
1982-11-10,PAITA,4.7584
1982-11-10,PISCO,-0.5997
1982-11-11,CALLAO,3.16
1982-11-11,CHIMBOTE,3.69
1982-11-11,ILO,3.3123
1982-11-11,PAITA,5.2584
1982-11-11,PISCO,-1.2497
1982-11-12,CALLAO,3.42
1982-11-12,CHIMBOTE,3.5
1982-11-12,ILO,2.8741
1982-11-12,PAITA,5.1663
1982-11-12,PISCO,-0.2419
1982-11-15,CALLAO,4.47
1982-11-15,CHIMBOTE,3.54
1982-11-15,ILO,2.9408
1982-11-15,PAITA,4.6996
1982-11-15,PISCO,-0.0919
1982-11-16,CALLAO,4.17
1982-11-16,CHIMBOTE,3.8
1982-11-16,ILO,2.7408
1982-11-16,PAITA,5.0663
1982-11-16,PISCO,-0.5419
1982-11-17,CALLAO,3.67
1982-11-17,CHIMBOTE,4.09
1982-11-17,ILO,3.6952
1982-11-17,PAITA,4.969
1982-11-17,PISCO,-0.4675
1982-11-18,CALLAO,4.32
1982-11-18,CHIMBOTE,4.29
1982-11-18,ILO,2.1952
1982-11-18,PAITA,5.1357
1982-11-18,PISCO,0.3325
1982-11-19,CALLAO,4.97
1982-11-19,CHIMBOTE,3.95
1982-11-19,ILO,1.5952
1982-11-19,PAITA,5.1357
1982-11-19,PISCO,0.6825
1982-11-22,CALLAO,5.26
1982-11-22,CHIMBOTE,4.53
1982-11-22,ILO,4.5368
1982-11-22,PAITA,5.7825
1982-11-22,PISCO,1.7811
1982-11-23,CALLAO,5.11
1982-11-23,CHIMBOTE,4.85
1982-11-23,ILO,3.8701
1982-11-23,PAITA,5.9825
1982-11-23,PISCO,2.1311
1982-11-24,CALLAO,5.36
1982-11-24,CHIMBOTE,4.75
1982-11-24,ILO,3.8368
1982-11-24,PAITA,5.9825
1982-11-24,PISCO,2.5311
1982-11-25,CALLAO,5.26
1982-11-25,CHIMBOTE,4.48
1982-11-25,ILO,3.8701
1982-11-25,PAITA,5.8825
1982-11-26,CALLAO,5.46
1982-11-26,CHIMBOTE,4.41
1982-11-26,ILO,3.9368
1982-11-26,PAITA,5.8825
1982-11-29,CALLAO,5.55
1982-11-29,CHIMBOTE,4.62
1982-11-29,ILO,3.9091
1982-11-29,PAITA,5.0599
1982-11-29,PISCO,1.7017
1982-11-30,CALLAO,5.15
1982-11-30,CHIMBOTE,4.37
1982-11-30,ILO,4.3424
1982-11-30,PAITA,4.9432
1982-12-01,CALLAO,5.5
1982-12-01,CHIMBOTE,4.89
1982-12-01,ILO,4.1091
1982-12-01,PAITA,5.0932
1982-12-01,PISCO,1.0517
1982-12-02,CALLAO,5.58
1982-12-02,CHIMBOTE,4.78
1982-12-02,ILO,3.8456
1982-12-02,PAITA,4.872
1982-12-02,PISCO,2.1699
1982-12-03,CALLAO,5.33
1982-12-03,CHIMBOTE,4.68
1982-12-03,ILO,3.9122
1982-12-03,PAITA,5.072
1982-12-03,PISCO,2.4366
1982-12-06,CALLAO,5.93
1982-12-06,CHIMBOTE,5.55
1982-12-06,ILO,4.9789
1982-12-06,PAITA,5.1386
1982-12-06,PISCO,2.0366
1982-12-07,CALLAO,5.8
1982-12-07,CHIMBOTE,5.13
1982-12-07,ILO,5.8725
1982-12-07,PISCO,2.4351
1982-12-08,CALLAO,5.6
1982-12-09,CALLAO,5.65
1982-12-09,CHIMBOTE,4.36
1982-12-09,ILO,6.1392
1982-12-09,PAITA,5.3615
1982-12-09,PISCO,2.4684
1982-12-10,CALLAO,5.7
1982-12-10,CHIMBOTE,4.93
1982-12-10,ILO,5.3058
1982-12-10,PAITA,5.2948
1982-12-10,PISCO,2.8351
1982-12-13,CALLAO,6.05
1982-12-13,CHIMBOTE,5.17
1982-12-13,ILO,5.302
1982-12-13,PAITA,5.1946
1982-12-13,PISCO,2.3215
1982-12-14,CALLAO,5.75
1982-12-14,CHIMBOTE,4.91
1982-12-14,ILO,4.5353
1982-12-14,PAITA,5.2279
1982-12-14,PISCO,0.8548
1982-12-15,CALLAO,5.8
1982-12-15,CHIMBOTE,5.47
1982-12-15,ILO,4.6353
1982-12-15,PAITA,5.4279
1982-12-15,PISCO,0.9548
1982-12-16,CALLAO,6.05
1982-12-16,CHIMBOTE,5.59
1982-12-16,ILO,5.302
1982-12-16,PAITA,5.9279
1982-12-16,PISCO,0.8215
1982-12-17,CALLAO,6.05
1982-12-17,CHIMBOTE,4.84
1982-12-17,ILO,6.0096
1982-12-17,PAITA,5.6963
1982-12-17,PISCO,0.7778
1982-12-20,CALLAO,6.0
1982-12-20,CHIMBOTE,5.64
1982-12-20,ILO,6.2762
1982-12-20,PAITA,7.0297
1982-12-20,PISCO,1.2111
1982-12-21,CALLAO,6.1
1982-12-21,CHIMBOTE,5.62
1982-12-21,ILO,5.1429
1982-12-21,PAITA,6.8963
1982-12-21,PISCO,0.9111
1982-12-22,CALLAO,5.94
1982-12-22,CHIMBOTE,5.25
1982-12-22,ILO,5.0369
1982-12-22,PAITA,6.6012
1982-12-23,CALLAO,6.19
1982-12-23,CHIMBOTE,4.82
1982-12-23,ILO,5.2369
1982-12-23,PAITA,6.2679
1982-12-23,PISCO,-0.0614
1982-12-24,CALLAO,6.19
1982-12-24,ILO,6.0036
1982-12-24,PAITA,6.4679
1982-12-27,CALLAO,6.54
1982-12-27,CHIMBOTE,6.09
1982-12-27,ILO,6.4169
1982-12-27,PAITA,6.2003
1982-12-28,CALLAO,6.64
1982-12-28,CHIMBOTE,6.69
1982-12-28,ILO,6.8502
1982-12-28,PAITA,6.5336
1982-12-28,PISCO,0.905
1982-12-29,CALLAO,6.49
1982-12-29,CHIMBOTE,6.26
1982-12-29,ILO,7.0835
1982-12-29,PAITA,7.2336
1982-12-29,PISCO,1.5717
1982-12-30,CALLAO,6.59
1982-12-30,ILO,7.3169
1982-12-30,PAITA,7.2003
1982-12-30,PISCO,1.705
1982-12-31,CALLAO,6.54
1982-12-31,ILO,6.5169
1983-01-03,CALLAO,6.8
1983-01-03,CHIMBOTE,5.97
1983-01-03,ILO,5.6748
1983-01-03,PAITA,6.8657
1983-01-04,CALLAO,6.95
1983-01-04,CHIMBOTE,6.05
1983-01-04,ILO,4.8248
1983-01-04,PAITA,6.4657
1983-01-05,CALLAO,6.9
1983-01-05,CHIMBOTE,6.3
1983-01-05,ILO,5.0748
1983-01-05,PAITA,5.9323
1983-01-06,CALLAO,6.76
1983-01-06,CHIMBOTE,6.28
1983-01-06,ILO,5.2599
1983-01-06,PAITA,6.3169
1983-01-07,CALLAO,6.76
1983-01-07,CHIMBOTE,6.55
1983-01-07,ILO,6.3099
1983-01-07,PAITA,6.6169
1983-01-10,CALLAO,6.86
1983-01-10,CHIMBOTE,6.75
1983-01-10,ILO,6.3099
1983-01-10,PAITA,6.8836
1983-01-11,CALLAO,6.93
1983-01-11,CHIMBOTE,6.7
1983-01-11,ILO,5.6696
1983-01-11,PAITA,5.954
1983-01-12,CALLAO,6.93
1983-01-12,CHIMBOTE,6.43
1983-01-12,ILO,5.3196
1983-01-12,PAITA,5.854
1983-01-13,CALLAO,6.88
1983-01-13,CHIMBOTE,6.63
1983-01-13,ILO,6.2196
1983-01-13,PAITA,6.254
1983-01-14,CHIMBOTE,6.56
1983-01-14,ILO,7.5196
1983-01-14,PAITA,5.954
1983-01-17,CALLAO,7.37
1983-01-17,ILO,7.5545
1983-01-17,PAITA,5.2794
1983-01-18,CALLAO,7.52
1983-01-18,CHIMBOTE,6.24
1983-01-18,ILO,8.2045
1983-01-18,PAITA,5.646
1983-01-19,CALLAO,7.77
1983-01-19,CHIMBOTE,6.38
1983-01-19,ILO,8.0545
1983-01-19,PAITA,5.9127
1983-01-20,CALLAO,7.92
1983-01-20,CHIMBOTE,6.81
1983-01-20,ILO,8.7545
1983-01-20,PAITA,5.6794
1983-01-21,CALLAO,7.86
1983-01-21,CHIMBOTE,6.88
1983-01-21,ILO,8.6492
1983-01-21,PAITA,5.6628
1983-01-24,CALLAO,7.51
1983-01-24,CHIMBOTE,6.51
1983-01-24,ILO,6.9992
1983-01-24,PAITA,6.2628
1983-01-25,CALLAO,7.56
1983-01-25,CHIMBOTE,6.64
1983-01-25,ILO,6.9492
1983-01-26,CALLAO,7.21
1983-01-26,CHIMBOTE,6.68
1983-01-26,ILO,7.0557
1983-01-26,PAITA,6.0532
1983-01-27,CALLAO,7.01
1983-01-27,CHIMBOTE,6.65
1983-01-27,ILO,7.0557
1983-01-27,PAITA,6.6532
1983-01-28,CALLAO,7.11
1983-01-28,CHIMBOTE,5.8
1983-01-28,ILO,7.2557
1983-01-28,PAITA,6.7532
1983-01-31,CALLAO,7.13
1983-01-31,CHIMBOTE,6.52
1983-01-31,ILO,6.9909
1983-01-31,PAITA,5.8935
1983-02-01,CALLAO,7.43
1983-02-01,CHIMBOTE,6.42
1983-02-01,ILO,4.8909
1983-02-01,PAITA,6.1935
1983-02-02,CALLAO,7.43
1983-02-02,CHIMBOTE,6.38
1983-02-02,ILO,6.7909
1983-02-02,PAITA,5.7935
1983-02-03,CALLAO,7.18
1983-02-03,CHIMBOTE,6.52
1983-02-03,ILO,6.4409
1983-02-03,PAITA,4.8601
1983-02-04,CALLAO,7.18
1983-02-04,CHIMBOTE,6.35
1983-02-04,ILO,5.8409
1983-02-04,PAITA,3.8601
1983-02-07,CALLAO,7.14
1983-02-07,CHIMBOTE,6.83
1983-02-07,ILO,6.5453
1983-02-08,CALLAO,7.04
1983-02-08,CHIMBOTE,7.1
1983-02-08,ILO,6.8953
1983-02-08,PAITA,6.2336
1983-02-09,CALLAO,7.19
1983-02-09,CHIMBOTE,7.6
1983-02-09,ILO,6.5453
1983-02-09,PAITA,6.2336
1983-02-10,CALLAO,6.76
1983-02-10,CHIMBOTE,6.93
1983-02-10,ILO,6.5943
1983-02-10,PAITA,5.5345
1983-02-11,CALLAO,6.91
1983-02-11,CHIMBOTE,6.73
1983-02-11,ILO,6.6943
1983-02-11,PAITA,5.6345
1983-02-14,CALLAO,7.01
1983-02-14,CHIMBOTE,6.6
1983-02-14,ILO,7.0943
1983-02-14,PAITA,5.0845
1983-02-15,CALLAO,6.63
1983-02-15,CHIMBOTE,5.77
1983-02-15,ILO,6.6394
1983-02-15,PAITA,4.8226
1983-02-16,CALLAO,6.43
1983-02-16,CHIMBOTE,6.32
1983-02-16,ILO,5.6394
1983-02-16,PAITA,4.7559
1983-02-17,CALLAO,6.33
1983-02-17,CHIMBOTE,5.17
1983-02-17,ILO,5.7894
1983-02-17,PAITA,4.5559
1983-02-18,CALLAO,6.38
1983-02-18,CHIMBOTE,5.04
